MUKEY,musym,muname,areasymbol,areaname,Corn Yield(bu/Ha),Soybean Yield(bu/Ha),Wheat Yield(bu/Ha),Crop Rotations,Removal Rate,Code,Slope(%),SlopeLength(m),T_factor,K_factor,Sand(%),Silt(%),Clay(%),Organic matter(%),Rainfall_Erosivity,Soil erosion,SCI,Organic Matter factor,Field Operation factor,Soil erosion factor,,,,,,,
169595,BgB,"Bennington silt loam, 2 to 6 percent slopes",OH175,"Wyandot County, Ohio",390,120,,CS,0.20,BgB,4,46,5,0.37,26.5,53.5,20,3,115,1.96,0.532,0.0412,0.962,0.6536,0,,,,,,
169595,BgB,"Bennington silt loam, 2 to 6 percent slopes",OH175,"Wyandot County, Ohio",390,120,,CS,0.35,BgB,4,46,5,0.37,26.5,53.5,20,3,115,2.27,0.477,-0.068,0.961,0.599,0,,,,,,
169595,BgB,"Bennington silt loam, 2 to 6 percent slopes",OH175,"Wyandot County, Ohio",390,120,,CS,0.52,BgB,4,46,5,0.37,26.5,53.5,20,3,115,3.44,0.388,-0.183,0.956,0.394,0,,,,,,
169595,BgB,"Bennington silt loam, 2 to 6 percent slopes",OH175,"Wyandot County, Ohio",390,120,,CS,0.83,BgB,4,46,5,0.37,26.5,53.5,20,3,115,4.64,0.252,-0.417,0.955,0.184,0,,,,,,
169595,BgB,"Bennington silt loam, 2 to 6 percent slopes",OH175,"Wyandot County, Ohio",390,120,160,CSW,0.00,BgB,4,46,5,0.37,26.5,53.5,20,3,115,0.657,0.758,0.493,0.959,0.886,0,,,,,,
169595,BgB,"Bennington silt loam, 2 to 6 percent slopes",OH175,"Wyandot County, Ohio",390,120,160,CSW,0.20,BgB,4,46,5,0.37,26.5,53.5,20,3,115,3.32,0.485,0.0694,0.934,0.4182,0,,,,,,
169595,BgB,"Bennington silt loam, 2 to 6 percent slopes",OH175,"Wyandot County, Ohio",390,120,160,CSW,0.35,BgB,4,46,5,0.37,26.5,53.5,20,3,115,3.9,0.42,-0.0392,0.93,0.3184,0,,,,,,
169595,BgB,"Bennington silt loam, 2 to 6 percent slopes",OH175,"Wyandot County, Ohio",390,120,160,CSW,0.52,BgB,4,46,5,0.37,26.5,53.5,20,3,115,4.57,0.361,-0.122,0.927,0.195,0,,,,,,
169595,BgB,"Bennington silt loam, 2 to 6 percent slopes",OH175,"Wyandot County, Ohio",390,120,160,CSW,0.83,BgB,4,46,5,0.37,26.5,53.5,20,3,115,6.98,0.165,-0.4,0.926,-0.227,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",400,120,,CS,0.00,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,0.517,0.663,0.241,0.962,0.909,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",400,120,,CS,0.20,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,0.662,0.587,0.0632,0.962,0.8846,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",400,120,,CS,0.35,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,0.752,0.538,-0.0492,0.961,0.8664,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",400,120,,CS,0.52,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1.09,0.477,-0.167,0.956,0.807,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",400,120,,CS,0.83,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1.41,0.369,-0.407,0.955,0.749,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",400,120,150,CSW,0.00,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,0.295,0.768,0.487,0.959,0.948,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",400,120,150,CSW,0.20,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1.11,0.563,0.07,0.934,0.807,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",400,120,150,CSW,0.35,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1.28,0.512,-0.0389,0.93,0.7778,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",400,120,150,CSW,0.52,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1.47,0.47,-0.123,0.927,0.742,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",400,120,150,CSW,0.83,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,2.12,0.336,-0.399,0.926,0.626,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",430,130,,CS,0.00,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,0.46,0.697,0.323,0.962,0.915,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",430,130,,CS,0.20,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,0.594,0.617,0.132,0.962,0.897,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",430,130,,CS,0.35,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,0.68,0.565,0.0122,0.961,0.8786,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",430,130,,CS,0.52,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1,0.501,-0.114,0.956,0.821,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",430,130,,CS,0.83,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1.32,0.387,-0.371,0.955,0.767,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",430,130,170,CSW,0.00,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,0.251,0.818,0.609,0.959,0.954,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",430,130,170,CSW,0.20,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1,0.598,0.149,0.934,0.824,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",430,130,170,CSW,0.35,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1.16,0.544,0.0308,0.93,0.7984,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",430,130,170,CSW,0.52,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1.34,0.499,-0.0603,0.927,0.7616,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",430,130,170,CSW,0.83,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1.98,0.356,-0.361,0.926,0.65,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",330,120,,CS,0.00,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,0.621,0.601,0.0953,0.962,0.8904,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",330,120,,CS,0.20,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,0.777,0.536,-0.0533,0.962,0.8626,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",330,120,,CS,0.35,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,0.871,0.495,-0.147,0.961,0.847,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",330,120,,CS,0.52,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1.22,0.441,-0.247,0.956,0.787,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",330,120,,CS,0.83,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1.52,0.35,-0.447,0.955,0.734,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",330,120,130,CSW,0.00,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,0.368,0.7,0.323,0.959,0.936,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",330,120,130,CSW,0.20,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1.27,0.513,-0.0399,0.934,0.7768,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",330,120,130,CSW,0.35,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1.45,0.468,-0.133,0.93,0.746,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",330,120,130,CSW,0.52,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1.64,0.431,-0.204,0.927,0.709,0,,,,,,
2764950,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH065,"Hardin County, Ohio",330,120,130,CSW,0.83,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,2.31,0.313,-0.44,0.926,0.593,0,,,,,,
2764926,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH175,"Wyandot County, Ohio",390,120,,CS,0.00,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,0.526,0.652,0.214,0.962,0.908,0,,,,,,
2764926,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH175,"Wyandot County, Ohio",390,120,,CS,0.20,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,0.67,0.578,0.0412,0.962,0.8836,0,,,,,,
2764926,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH175,"Wyandot County, Ohio",390,120,,CS,0.35,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,0.76,0.53,-0.068,0.961,0.864,0,,,,,,
2764926,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH175,"Wyandot County, Ohio",390,120,,CS,0.52,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1.09,0.471,-0.183,0.956,0.809,0,,,,,,
2764926,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH175,"Wyandot County, Ohio",390,120,,CS,0.83,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1.4,0.366,-0.417,0.955,0.754,0,,,,,,
2764926,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH175,"Wyandot County, Ohio",390,120,160,CSW,0.00,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,0.288,0.771,0.493,0.959,0.951,0,,,,,,
2764926,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH175,"Wyandot County, Ohio",390,120,160,CSW,0.20,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1.04,0.565,0.0694,0.934,0.8182,0,,,,,,
2764926,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH175,"Wyandot County, Ohio",390,120,160,CSW,0.35,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1.2,0.514,-0.0392,0.93,0.7884,0,,,,,,
2764926,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH175,"Wyandot County, Ohio",390,120,160,CSW,0.52,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,1.39,0.473,-0.122,0.927,0.755,0,,,,,,
2764926,Ble1A1,"Blount silt loam, end moraine, 0 to 2 percent slopes",OH175,"Wyandot County, Ohio",390,120,160,CSW,0.83,Ble1A1,1,46,3,0.37,22,56,22,2.5,115,2.01,0.34,-0.4,0.926,0.648,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",370,120,,CS,0.00,Ble1B1,3,46,3,0.37,22,54,24,2,130,1.47,0.596,0.158,0.962,0.742,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",370,120,,CS,0.20,Ble1B1,3,46,3,0.37,22,54,24,2,130,1.9,0.517,-0.00333,0.962,0.66766,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",370,120,,CS,0.35,Ble1B1,3,46,3,0.37,22,54,24,2,130,2.18,0.466,-0.106,0.961,0.62,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",370,120,,CS,0.52,Ble1B1,3,46,3,0.37,22,54,24,2,130,3.21,0.384,-0.214,0.956,0.436,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",370,120,,CS,0.83,Ble1B1,3,46,3,0.37,22,54,24,2,130,4.24,0.26,-0.434,0.955,0.258,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",370,120,180,CSW,0.00,Ble1B1,3,46,3,0.37,22,54,24,2,130,0.611,0.77,0.52,0.959,0.892,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",370,120,180,CSW,0.20,Ble1B1,3,46,3,0.37,22,54,24,2,130,2.69,0.51,0.077,0.934,0.528,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",370,120,180,CSW,0.35,Ble1B1,3,46,3,0.37,22,54,24,2,130,3.16,0.449,-0.0317,0.93,0.4484,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",370,120,180,CSW,0.52,Ble1B1,3,46,3,0.37,22,54,24,2,130,3.73,0.395,-0.113,0.927,0.347,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",370,120,180,CSW,0.83,Ble1B1,3,46,3,0.37,22,54,24,2,130,5.74,0.211,-0.396,0.926,-0.005,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",450,140,,CS,0.00,Ble1B1,3,46,3,0.37,22,54,24,2,130,1.06,0.692,0.362,0.962,0.812,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",450,140,,CS,0.20,Ble1B1,3,46,3,0.37,22,54,24,2,130,1.42,0.602,0.168,0.962,0.75,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",450,140,,CS,0.35,Ble1B1,3,46,3,0.37,22,54,24,2,130,1.65,0.544,0.0444,0.961,0.7092,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",450,140,,CS,0.52,Ble1B1,3,46,3,0.37,22,54,24,2,130,2.58,0.457,-0.0855,0.956,0.544,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",450,140,,CS,0.83,Ble1B1,3,46,3,0.37,22,54,24,2,130,3.57,0.317,-0.35,0.955,0.375,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",450,140,210,CSW,0.00,Ble1B1,3,46,3,0.37,22,54,24,2,130,0.442,0.87,0.754,0.959,0.924,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",450,140,210,CSW,0.20,Ble1B1,3,46,3,0.37,22,54,24,2,130,2.19,0.592,0.237,0.934,0.618,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",450,140,210,CSW,0.35,Ble1B1,3,46,3,0.37,22,54,24,2,130,2.62,0.524,0.109,0.93,0.542,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",450,140,210,CSW,0.52,Ble1B1,3,46,3,0.37,22,54,24,2,130,3.15,0.465,0.0128,0.927,0.4454,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",450,140,210,CSW,0.83,Ble1B1,3,46,3,0.37,22,54,24,2,130,5.02,0.266,-0.32,0.926,0.118,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",250,110,,CS,0.00,Ble1B1,3,46,3,0.37,22,54,24,2,130,2.32,0.461,-0.106,0.962,0.593,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",250,110,,CS,0.20,Ble1B1,3,46,3,0.37,22,54,24,2,130,2.85,0.397,-0.219,0.962,0.499,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",250,110,,CS,0.35,Ble1B1,3,46,3,0.37,22,54,24,2,130,3.16,0.357,-0.291,0.961,0.445,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",250,110,,CS,0.52,Ble1B1,3,46,3,0.37,22,54,24,2,130,4.3,0.284,-0.367,0.956,0.242,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",250,110,,CS,0.83,Ble1B1,3,46,3,0.37,22,54,24,2,130,5.26,0.189,-0.52,0.955,0.075,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",250,110,140,CSW,0.00,Ble1B1,3,46,3,0.37,22,54,24,2,130,1.01,0.633,0.212,0.959,0.823,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",250,110,140,CSW,0.20,Ble1B1,3,46,3,0.37,22,54,24,2,130,3.59,0.395,-0.13,0.934,0.367,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",250,110,140,CSW,0.35,Ble1B1,3,46,3,0.37,22,54,24,2,130,4.14,0.343,-0.211,0.93,0.277,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",250,110,140,CSW,0.52,Ble1B1,3,46,3,0.37,22,54,24,2,130,4.77,0.296,-0.269,0.927,0.164,0,,,,,,
2764999,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH037,"Darke County, Ohio",250,110,140,CSW,0.83,Ble1B1,3,46,3,0.37,22,54,24,2,130,6.96,0.133,-0.481,0.926,-0.225,1,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",400,120,,CS,0.00,Ble1B1,3,46,3,0.37,22,54,24,2,115,1.14,0.641,0.241,0.962,0.799,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",400,120,,CS,0.20,Ble1B1,3,46,3,0.37,22,54,24,2,115,1.51,0.557,0.0632,0.962,0.7346,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",400,120,,CS,0.35,Ble1B1,3,46,3,0.37,22,54,24,2,115,1.75,0.503,-0.0492,0.961,0.6914,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",400,120,,CS,0.52,Ble1B1,3,46,3,0.37,22,54,24,2,115,2.65,0.422,-0.167,0.956,0.532,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",400,120,,CS,0.83,Ble1B1,3,46,3,0.37,22,54,24,2,115,3.56,0.294,-0.407,0.955,0.374,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",400,120,150,CSW,0.00,Ble1B1,3,46,3,0.37,22,54,24,2,115,0.573,0.758,0.487,0.959,0.898,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",400,120,150,CSW,0.20,Ble1B1,3,46,3,0.37,22,54,24,2,115,2.68,0.508,0.07,0.934,0.532,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",400,120,150,CSW,0.35,Ble1B1,3,46,3,0.37,22,54,24,2,115,3.12,0.447,-0.0389,0.93,0.4528,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",400,120,150,CSW,0.52,Ble1B1,3,46,3,0.37,22,54,24,2,115,3.64,0.394,-0.123,0.927,0.362,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",400,120,150,CSW,0.83,Ble1B1,3,46,3,0.37,22,54,24,2,115,5.45,0.219,-0.399,0.926,0.041,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",430,130,,CS,0.00,Ble1B1,3,46,3,0.37,22,54,24,2,115,0.998,0.679,0.323,0.962,0.825,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",430,130,,CS,0.20,Ble1B1,3,46,3,0.37,22,54,24,2,115,1.33,0.591,0.132,0.962,0.767,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",430,130,,CS,0.35,Ble1B1,3,46,3,0.37,22,54,24,2,115,1.56,0.535,0.0122,0.961,0.7286,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",430,130,,CS,0.52,Ble1B1,3,46,3,0.37,22,54,24,2,115,2.41,0.452,-0.114,0.956,0.576,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",430,130,,CS,0.83,Ble1B1,3,46,3,0.37,22,54,24,2,115,3.31,0.317,-0.371,0.955,0.417,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",430,130,170,CSW,0.00,Ble1B1,3,46,3,0.37,22,54,24,2,115,0.476,0.81,0.609,0.959,0.914,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",430,130,170,CSW,0.20,Ble1B1,3,46,3,0.37,22,54,24,2,115,2.38,0.55,0.149,0.934,0.584,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",430,130,170,CSW,0.35,Ble1B1,3,46,3,0.37,22,54,24,2,115,2.8,0.486,0.0308,0.93,0.5084,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",430,130,170,CSW,0.52,Ble1B1,3,46,3,0.37,22,54,24,2,115,3.3,0.431,-0.0603,0.927,0.4216,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",430,130,170,CSW,0.83,Ble1B1,3,46,3,0.37,22,54,24,2,115,5.04,0.249,-0.361,0.926,0.115,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",330,120,,CS,0.00,Ble1B1,3,46,3,0.37,22,54,24,2,115,1.4,0.573,0.0953,0.962,0.7504,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",330,120,,CS,0.20,Ble1B1,3,46,3,0.37,22,54,24,2,115,1.81,0.5,-0.0533,0.962,0.6826,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",330,120,,CS,0.35,Ble1B1,3,46,3,0.37,22,54,24,2,115,2.06,0.453,-0.147,0.961,0.637,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",330,120,,CS,0.52,Ble1B1,3,46,3,0.37,22,54,24,2,115,3,0.378,-0.247,0.956,0.472,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",330,120,,CS,0.83,Ble1B1,3,46,3,0.37,22,54,24,2,115,3.87,0.267,-0.447,0.955,0.319,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",330,120,130,CSW,0.00,Ble1B1,3,46,3,0.37,22,54,24,2,115,0.744,0.687,0.323,0.959,0.871,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",330,120,130,CSW,0.20,Ble1B1,3,46,3,0.37,22,54,24,2,115,3.1,0.449,-0.0399,0.934,0.4568,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",330,120,130,CSW,0.35,Ble1B1,3,46,3,0.37,22,54,24,2,115,3.57,0.394,-0.133,0.93,0.376,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",330,120,130,CSW,0.52,Ble1B1,3,46,3,0.37,22,54,24,2,115,4.11,0.345,-0.204,0.927,0.279,0,,,,,,
2765005,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH065,"Hardin County, Ohio",330,120,130,CSW,0.83,Ble1B1,3,46,3,0.37,22,54,24,2,115,5.96,0.185,-0.44,0.926,-0.047,0,,,,,,
2765013,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH107,"Mercer County, Ohio",390,130,,CS,0.00,Ble1B1,3,46,3,0.37,22,54,24,2,125,1.17,0.628,0.21,0.962,0.796,0,,,,,,
2765013,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH107,"Mercer County, Ohio",390,130,,CS,0.20,Ble1B1,3,46,3,0.37,22,54,24,2,125,1.53,0.548,0.0418,0.962,0.7324,0,,,,,,
2765013,Ble1B1,"Blount silt loam, end moraine, 2 to 4 percent slopes",OH107,"Mercer County, Ohio",390,130,,CS,0.35,Ble1B1,3,46,3,0.37,22,54,24,2,125,1.76,0.496,-0.0656,0.961,0.6892,0,,,,,,
